parcel_id,Crop_Choice
3406889,Unclassified fallow
3406891,Unclassified fallow
3406893,Unclassified fallow
3406894,Vineyards
3406897,Unclassified fallow
3406899,Vineyards
3406900,Unclassified fallow
3406901,Unclassified fallow
3406904,Unclassified fallow
3406905,Unclassified fallow
3406906,Unclassified fallow
3406907,Unclassified fallow
3406911,Unclassified fallow
3406913,Vineyards
3406914,Unclassified fallow
3406915,Unclassified fallow
3406917,Unclassified fallow
3406919,Unclassified fallow
3406923,"Corn, sorghum or Sudan"
3406924,Vineyards
3406925,Unclassified fallow
3406926,Unclassified fallow
3406928,Unclassified fallow
3406930,Unclassified fallow
3406933,Unclassified fallow
3406935,Unclassified fallow
3406936,Unclassified fallow
3406937,Unclassified fallow
3406938,Vineyards
3406939,Unclassified fallow
3406940,Unclassified fallow
3406942,Unclassified fallow
3406947,Unclassified fallow
3406950,Other
3406952,Unclassified fallow
3406953,Unclassified fallow
3406954,Unclassified fallow
3406957,Unclassified fallow
3406959,Vineyards
3406960,Unclassified fallow
3406965,Unclassified fallow
3406966,"Corn, sorghum or Sudan"
3406967,Unclassified fallow
3406969,Unclassified fallow
3406970,Unclassified fallow
3406971,Unclassified fallow
3406973,Unclassified fallow
3406976,Unclassified fallow
3406977,Unclassified fallow
3406980,Unclassified fallow
3406982,Unclassified fallow
3406983,Unclassified fallow
3406984,Unclassified fallow
3406985,Unclassified fallow
3406987,Unclassified fallow
3406994,Unclassified fallow
3406996,Unclassified fallow
3406998,Vineyards
3406999,Vineyards
3407003,Vineyards
3407004,Unclassified fallow
3407005,Unclassified fallow
3407009,Unclassified fallow
3407010,Unclassified fallow
3407015,Unclassified fallow
3407016,Unclassified fallow
3407017,Unclassified fallow
3407018,Unclassified fallow
3407019,Unclassified fallow
3407020,Unclassified fallow
3407021,Unclassified fallow
3407022,Unclassified fallow
3407023,Unclassified fallow
3407024,Unclassified fallow
3407029,Unclassified fallow
3407032,Unclassified fallow
3407033,Unclassified fallow
3407035,Unclassified fallow
3407036,Unclassified fallow
3407040,Unclassified fallow
3407042,Unclassified fallow
3407043,Unclassified fallow
3407045,"Corn, sorghum or Sudan"
3407046,Unclassified fallow
3407049,Unclassified fallow
3407050,Unclassified fallow
3407052,Unclassified fallow
3407054,Unclassified fallow
3407056,Unclassified fallow
3407057,Unclassified fallow
3407058,Unclassified fallow
3407059,Unclassified fallow
3407061,Unclassified fallow
3407062,Unclassified fallow
3407063,"Corn, sorghum or Sudan"
3407065,Unclassified fallow
3407067,Vineyards
3407069,Unclassified fallow
3407076,Unclassified fallow
3407078,Unclassified fallow
3407080,Unclassified fallow
3407082,Vineyards
3407083,Unclassified fallow
3407084,Vineyards
3407087,Unclassified fallow
3407088,Vineyards
3407089,Vineyards
3407094,Unclassified fallow
3407096,Unclassified fallow
3407100,Unclassified fallow
3407101,Unclassified fallow
3407103,Unclassified fallow
3407104,Vineyards
3407109,Unclassified fallow
3407115,Unclassified fallow
3407116,Unclassified fallow
3407117,Unclassified fallow
3407118,Unclassified fallow
3407120,Unclassified fallow
3407121,Unclassified fallow
3407123,Unclassified fallow
3407126,Unclassified fallow
3407127,Unclassified fallow
3407128,Unclassified fallow
3407129,Unclassified fallow
3407131,0
3407133,Unclassified fallow
3407136,Unclassified fallow
3407141,Unclassified fallow
3407142,Vineyards
3407145,Unclassified fallow
3407146,Unclassified fallow
3407147,Unclassified fallow
3407148,Unclassified fallow
3407151,Unclassified fallow
3407153,Vineyards
3407154,Unclassified fallow
3407156,Unclassified fallow
3407160,"Corn, sorghum or Sudan"
3407162,Unclassified fallow
3407164,"Corn, sorghum or Sudan"
3407168,Unclassified fallow
3407169,Unclassified fallow
3407170,Vineyards
3407171,Vineyards
3407173,Vineyards
3407176,Unclassified fallow
3407182,Vineyards
3407183,Unclassified fallow
3407185,Vineyards
3407186,Unclassified fallow
3407193,Unclassified fallow
3407194,Unclassified fallow
3407200,Unclassified fallow
3407201,Unclassified fallow
3407204,Unclassified fallow
3407205,Unclassified fallow
3407206,Unclassified fallow
3407207,Unclassified fallow
3407229,Unclassified fallow
3407230,Unclassified fallow
3407234,"Corn, sorghum or Sudan"
3407235,Unclassified fallow
3407236,Unclassified fallow
3407237,Unclassified fallow
3407239,Unclassified fallow
3407240,Unclassified fallow
3407241,Unclassified fallow
3407242,Unclassified fallow
3407244,Unclassified fallow
3407245,Unclassified fallow
3407246,Unclassified fallow
3407261,Unclassified fallow
3407270,Unclassified fallow
3407271,Unclassified fallow
3407273,Unclassified fallow
3407275,Vineyards
3407292,Unclassified fallow
3407293,Unclassified fallow
3407294,Unclassified fallow
3407295,Unclassified fallow
3407296,Unclassified fallow
3407297,Unclassified fallow
3407298,Unclassified fallow
3407299,Unclassified fallow
3407300,Unclassified fallow
3407301,Unclassified fallow
3407302,Unclassified fallow
3407303,Unclassified fallow
3407304,Unclassified fallow
3407306,Unclassified fallow
3407307,Vineyards
3407308,Unclassified fallow
3407310,Unclassified fallow
3407311,Unclassified fallow
3407312,Vineyards
3407313,Unclassified fallow
3407314,Unclassified fallow
3407316,Unclassified fallow
3407318,Unclassified fallow
3407319,Unclassified fallow
3407322,Vineyards
3407323,Unclassified fallow
3407324,Unclassified fallow
3407325,Vineyards
3407326,Unclassified fallow
3407327,Unclassified fallow
3407330,"Corn, sorghum or Sudan"
3407333,Unclassified fallow
3407334,Vineyards
3407342,"Corn, sorghum or Sudan"
3407356,Unclassified fallow
3407365,Unclassified fallow
3407367,Unclassified fallow
3407368,Unclassified fallow
3407376,Unclassified fallow
3407377,Unclassified fallow
3407378,Unclassified fallow
3407379,Unclassified fallow
3407380,"Corn, sorghum or Sudan"
3407382,Unclassified fallow
3407384,Unclassified fallow
3407385,Unclassified fallow
3407386,Unclassified fallow
3407387,Unclassified fallow
3407388,Unclassified fallow
3407389,Unclassified fallow
3407390,Unclassified fallow
3407391,Unclassified fallow
3407395,Vineyards
3407397,Unclassified fallow
3407398,Unclassified fallow
3407399,Unclassified fallow
3407400,Unclassified fallow
3407401,Unclassified fallow
3407402,Unclassified fallow
3407403,Unclassified fallow
3407404,Unclassified fallow
3407405,Unclassified fallow
3407406,Unclassified fallow
3407408,Unclassified fallow
3407410,Unclassified fallow
3407411,Unclassified fallow
3407412,Unclassified fallow
3407429,Vineyards
3407430,Unclassified fallow
3407431,Unclassified fallow
3407432,Unclassified fallow
3407434,Unclassified fallow
3407435,Unclassified fallow
3407436,Unclassified fallow
3407437,Unclassified fallow
3407438,Unclassified fallow
3407439,Unclassified fallow
3407440,Unclassified fallow
3407441,Unclassified fallow
3407442,Unclassified fallow
3407443,Unclassified fallow
3407447,Unclassified fallow
3407448,Unclassified fallow
3407449,Unclassified fallow
3407450,Unclassified fallow
3407451,Unclassified fallow
3407452,Unclassified fallow
3407453,Unclassified fallow
3407475,Other
3407477,"Corn, sorghum or Sudan"
3407478,"Corn, sorghum or Sudan"
3407479,Unclassified fallow
3407480,Unclassified fallow
3407481,Unclassified fallow
3407482,Unclassified fallow
3407483,Unclassified fallow
3407484,Unclassified fallow
3407485,Unclassified fallow
3407486,Unclassified fallow
3407491,Vineyards
3407492,Unclassified fallow
3407493,Unclassified fallow
3407494,Unclassified fallow
3407495,Unclassified fallow
3407496,Unclassified fallow
3407498,Unclassified fallow
3407499,Unclassified fallow
3407503,"Corn, sorghum or Sudan"
3407504,Unclassified fallow
3407505,Unclassified fallow
3407508,Unclassified fallow
3407509,Unclassified fallow
3407510,Unclassified fallow
3407511,Unclassified fallow
3407512,Unclassified fallow
3407513,Unclassified fallow
3407514,Unclassified fallow
3407515,Unclassified fallow
3407516,Unclassified fallow
3407517,Unclassified fallow
3407518,Unclassified fallow
3407519,Unclassified fallow
3407520,Unclassified fallow
3407521,Unclassified fallow
3407522,Unclassified fallow
3407523,Unclassified fallow
3407524,Unclassified fallow
3407525,Unclassified fallow
3407526,Unclassified fallow
3407527,Unclassified fallow
3407528,Unclassified fallow
3407529,Vineyards
3407530,Unclassified fallow
3407531,Unclassified fallow
3407532,Unclassified fallow
3407533,Unclassified fallow
3407534,Unclassified fallow
3407535,Unclassified fallow
3407536,Unclassified fallow
3407537,Unclassified fallow
3407538,Unclassified fallow
3407539,Unclassified fallow
3407540,Unclassified fallow
3407543,Unclassified fallow
3407546,Unclassified fallow
3407551,Unclassified fallow
3407552,Unclassified fallow
3407553,Unclassified fallow
3407556,Unclassified fallow
3407557,Unclassified fallow
3407564,Unclassified fallow
3407565,Unclassified fallow
3407566,Unclassified fallow
3407567,Unclassified fallow
3407570,"Corn, sorghum or Sudan"
3407571,Unclassified fallow
3407573,Unclassified fallow
3407603,Other
3407604,Unclassified fallow
3407610,Unclassified fallow
3407612,Unclassified fallow
3407613,Unclassified fallow
3407619,Unclassified fallow
3407620,Unclassified fallow
3407621,Unclassified fallow
3407622,Unclassified fallow
3407623,Unclassified fallow
3407624,Unclassified fallow
3407625,Unclassified fallow
3407626,Unclassified fallow
3407627,Unclassified fallow
3407628,Unclassified fallow
3407629,Unclassified fallow
3407630,Unclassified fallow
3407631,Unclassified fallow
3407632,Unclassified fallow
3407633,Unclassified fallow
3407634,Unclassified fallow
3407639,Unclassified fallow
3407640,Unclassified fallow
3407641,Unclassified fallow
3407647,Unclassified fallow
3407649,Unclassified fallow
3407650,Unclassified fallow
3407653,0
3407665,"Corn, sorghum or Sudan"
3407666,"Corn, sorghum or Sudan"
3407667,Unclassified fallow
3407668,Unclassified fallow
3407674,Vineyards
3407675,Unclassified fallow
3407676,Unclassified fallow
3407677,Unclassified fallow
3407678,Unclassified fallow
3407679,Unclassified fallow
3407680,Unclassified fallow
3407681,Unclassified fallow
3407682,Unclassified fallow
3407683,Unclassified fallow
3407684,Unclassified fallow
3407685,Unclassified fallow
3407686,Unclassified fallow
3407687,Unclassified fallow
3407688,Unclassified fallow
3407689,Unclassified fallow
3407690,Unclassified fallow
3407691,Unclassified fallow
3407692,Unclassified fallow
3407693,Unclassified fallow
3407694,Unclassified fallow
3407695,Unclassified fallow
3407696,Unclassified fallow
3407697,Unclassified fallow
3407698,Unclassified fallow
3407699,Unclassified fallow
3407700,Unclassified fallow
3407701,Unclassified fallow
3407702,Unclassified fallow
3407703,Unclassified fallow
3407704,Unclassified fallow
3407705,Unclassified fallow
3407706,Unclassified fallow
3407707,Unclassified fallow
3407708,Unclassified fallow
3407709,Unclassified fallow
3407710,Unclassified fallow
3407711,Unclassified fallow
3407712,Unclassified fallow
3407735,Unclassified fallow
3407736,Unclassified fallow
3407737,Unclassified fallow
3407738,Unclassified fallow
3407739,Unclassified fallow
3407740,Unclassified fallow
3407746,Unclassified fallow
3407755,Unclassified fallow
3407758,"Corn, sorghum or Sudan"
3407803,Unclassified fallow
3407804,Unclassified fallow
3407805,Unclassified fallow
3407835,Unclassified fallow
3407837,"Corn, sorghum or Sudan"
3407840,"Corn, sorghum or Sudan"
3407841,Unclassified fallow
3407842,Vineyards
3407843,Unclassified fallow
3407844,Vineyards
3900473,"Corn, sorghum or Sudan"
3900652,Unclassified fallow
3900810,Unclassified fallow
3900818,Vineyards
3900854,Unclassified fallow
3900879,Unclassified fallow
3900902,Unclassified fallow
3901491,Vineyards
3901941,Vineyards
3901949,Unclassified fallow
3902018,Vineyards
3902040,Unclassified fallow
3902252,"Corn, sorghum or Sudan"
3902430,Vineyards
3902446,Unclassified fallow
3902544,Unclassified fallow
3902545,Unclassified fallow
3902632,Unclassified fallow
3902685,"Corn, sorghum or Sudan"
3902727,Unclassified fallow
3902871,Unclassified fallow
3902874,Unclassified fallow
3902936,"Corn, sorghum or Sudan"
3903081,Unclassified fallow
3903116,Unclassified fallow
3903466,"Corn, sorghum or Sudan"
3903475,Unclassified fallow
3903494,Unclassified fallow
3903641,Unclassified fallow
3903867,Vineyards
3903964,Vineyards
3903990,Vineyards
3904048,Unclassified fallow
3904134,Unclassified fallow
3904268,"Corn, sorghum or Sudan"
3904418,Unclassified fallow
3904437,Unclassified fallow
3904630,Vineyards
3904706,Unclassified fallow
3904775,Unclassified fallow
3904847,Vineyards
3904955,"Corn, sorghum or Sudan"
3904957,"Corn, sorghum or Sudan"
3905033,"Corn, sorghum or Sudan"
3905087,Unclassified fallow
3905119,Unclassified fallow
3905276,Unclassified fallow
3905282,Unclassified fallow
3905300,"Corn, sorghum or Sudan"
3905521,Unclassified fallow
3905571,"Corn, sorghum or Sudan"
3905586,Unclassified fallow
3905637,Unclassified fallow
3905682,Unclassified fallow
3905697,Vineyards
3905929,Unclassified fallow
3905943,Unclassified fallow
3905946,Unclassified fallow
3905963,Vineyards
3906008,Vineyards
3906168,Vineyards
3906501,Unclassified fallow
3906537,Unclassified fallow
3906623,"Corn, sorghum or Sudan"
3906761,Unclassified fallow
3906807,Vineyards
3906991,Vineyards
3907201,Unclassified fallow
3907213,Unclassified fallow
3907379,Unclassified fallow
3907413,Vineyards
3907488,Vineyards
3907493,Unclassified fallow
3907924,"Corn, sorghum or Sudan"
3907971,Unclassified fallow
3907977,Vineyards
3908199,Vineyards
3908215,Unclassified fallow
3908219,Unclassified fallow
3908224,Unclassified fallow
3908362,Vineyards
3908445,Vineyards
3908455,Unclassified fallow
3908708,Unclassified fallow
3908749,Unclassified fallow
3909119,"Corn, sorghum or Sudan"
3909152,Vineyards
3909168,Alfalfa and alfalfa mixtures
3909550,Unclassified fallow
3909633,Unclassified fallow
3909697,"Corn, sorghum or Sudan"
3909858,Unclassified fallow
3909920,Vineyards
3910047,Vineyards
3910079,"Corn, sorghum or Sudan"
3910120,Vineyards
3910325,Vineyards
3910416,Vineyards
3910593,Unclassified fallow
3910725,Vineyards
3910778,Unclassified fallow
3910815,0
3910883,Vineyards
3910923,"Corn, sorghum or Sudan"
3911002,Vineyards
3911030,"Corn, sorghum or Sudan"
3911031,Unclassified fallow
3911080,Unclassified fallow
3911226,Vineyards
3911303,Unclassified fallow
3911390,Unclassified fallow
3911421,Unclassified fallow
3911555,Vineyards
3911596,Vineyards
3911597,Vineyards
3911624,Unclassified fallow
3911704,Unclassified fallow
3911795,Unclassified fallow
3911912,Vineyards
3911916,Unclassified fallow
3912347,Unclassified fallow
3912426,Unclassified fallow
3912509,Unclassified fallow
3912619,Vineyards
3912758,Unclassified fallow
3912772,Unclassified fallow
3912918,Unclassified fallow
3912946,Vineyards
3912981,Unclassified fallow
3913048,Unclassified fallow
3913086,Unclassified fallow
3913108,Unclassified fallow
3913126,"Corn, sorghum or Sudan"
3913200,Unclassified fallow
3913553,Unclassified fallow
3913555,Vineyards
3913605,Unclassified fallow
3913659,Unclassified fallow
3913664,Vineyards
3913696,Unclassified fallow
3913751,Unclassified fallow
3913826,Vineyards
3913870,Unclassified fallow
3913935,Unclassified fallow
3913995,Unclassified fallow
3914024,"Corn, sorghum or Sudan"
3914054,Unclassified fallow
3914088,Vineyards
3914251,Unclassified fallow
3914281,Unclassified fallow
3914338,Unclassified fallow
3914402,Vineyards
3914773,Unclassified fallow
3914799,Unclassified fallow
3914948,Unclassified fallow
3914957,Vineyards
3914972,Vineyards
3915230,Vineyards
3915231,Unclassified fallow
3915431,Unclassified fallow
3915442,Vineyards
3915674,Vineyards
3915691,Unclassified fallow
3915704,Unclassified fallow
3915739,"Corn, sorghum or Sudan"
3915760,Vineyards
3915778,Unclassified fallow
3915877,Unclassified fallow
3915938,Unclassified fallow
3915989,Vineyards
3915999,Unclassified fallow
3916038,"Corn, sorghum or Sudan"
3916072,Unclassified fallow
3916235,Unclassified fallow
3916265,Vineyards
3916275,Unclassified fallow
3916278,Vineyards
3916525,Unclassified fallow
3917140,Unclassified fallow
3917157,Unclassified fallow
3917177,Unclassified fallow
3917827,Unclassified fallow
3918192,Unclassified fallow
3918283,Vineyards
3918329,Unclassified fallow
3918655,Unclassified fallow
3918662,Unclassified fallow
3918787,Unclassified fallow
3919232,Unclassified fallow
3919612,Unclassified fallow
3919653,Unclassified fallow
3919802,Unclassified fallow
3919871,Vineyards
3919942,Unclassified fallow
3919983,Unclassified fallow
3920184,Unclassified fallow
3920273,Unclassified fallow
3920425,Unclassified fallow
3920437,Unclassified fallow
3920529,Unclassified fallow
3920637,"Corn, sorghum or Sudan"
3920785,Unclassified fallow
3920873,Unclassified fallow
3920877,Unclassified fallow
3920878,Unclassified fallow
3921152,"Corn, sorghum or Sudan"
3921886,Unclassified fallow
3921888,Unclassified fallow
3921913,Unclassified fallow
3921919,Unclassified fallow
3921980,Vineyards
3922028,Unclassified fallow
3922084,Unclassified fallow
